label,row_idx,question,expected_ids,retrieved_ids,embed_time_ms,retrieval_time_ms,total_time_ms,hit@1,hit@5,hit@10,mrr,all_hit@10,precision@1,precision@5,precision@10,recall@1,recall@5,recall@10,ndcg@1,ndcg@5,ndcg@10,map@1,map@5,map@10,top_k_accuracy@1,top_k_accuracy@5,top_k_accuracy@10,P_1,P_5,P_10,recall_1,recall_5,recall_10,ndcg_cut_1,ndcg_cut_5,ndcg_cut_10,map_cut_1,map_cut_5,map_cut_10,top_k_accuracy_1,top_k_accuracy_5,top_k_accuracy_10
two_stage:bbq+float_m1,30,Bagaimana kebijakan CATAPA terkait perubahan metode pajak karyawan di tengah tahun?,"['153094-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153094-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153094-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '153094-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '153094-StructuredElementChunker-1800-360-4000-0-markdown-True-17', '153094-StructuredElementChunker-1800-360-4000-0-markdown-True-19', '153094-StructuredElementChunker-1800-360-4000-0-markdown-True-25']","['153146-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153071-StructuredElementChunker-1800-360-4000-0-markdown-True-46', '153146-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153175-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '153166-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153104-StructuredElementChunker-1800-360-4000-0-markdown-True-27', '153175-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '153166-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153167-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152557-StructuredElementChunker-1800-360-4000-0-markdown-True-154']",399.89369100294425,392.09069900243776,791.984390005382,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two_stage:bbq+float_m1,31,Apa kebijakan kategori cookie yang diterapkan CATAPA untuk mematuhi UU PDP Indonesia?,"['153121-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-15']","['153121-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-4', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153121-StructuredElementChunker-1800-360-4000-0-markdown-True-1', '152888-StructuredElementChunker-1800-360-4000-0-markdown-True-27', '152557-StructuredElementChunker-1800-360-4000-0-markdown-True-86', '152567-StructuredElementChunker-1800-360-4000-0-markdown-True-69', '152559-StructuredElementChunker-1800-360-4000-0-markdown-True-54']",371.49764300193056,367.60974699791404,739.1073899998446,1,1,1,1.0,0.0,1.0,0.4,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5531464700081437,0.4935232796777481,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.4,0.2,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.5531464700081437,0.4935232796777481,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
two_stage:bbq+float_m1,32,Apa tujuan pembuatan Extension Log Viewer dan rincian format aktivitas log yang diterapkan?,"['153115-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-14']","['153115-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '152953-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152921-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '153115-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '152570-StructuredElementChunker-1800-360-4000-0-markdown-True-88', '153022-StructuredElementChunker-1800-360-4000-0-markdown-True-14']",402.421882001363,513.9798489944951,916.4017309958581,1,1,1,1.0,0.0,1.0,0.8,0.4,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8687949224876582,0.7751482523375255,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.4,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8687949224876582,0.7751482523375255,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
two_stage:bbq+float_m1,33,Bagaimana mekanisme pengaturan dan pembaruan akun bank karyawan di CATAPA?,"['153073-StructuredElementChunker-1800-360-4000-0-markdown-True-831', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-832', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-833', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-836', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-837', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-838', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-840', '153073-StructuredElementChunker-1800-360-4000-0-markdown-True-841']","['153178-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152557-StructuredElementChunker-1800-360-4000-0-markdown-True-178', '152834-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '152952-StructuredElementChunker-1800-360-4000-0-markdown-True-36', '152557-StructuredElementChunker-1800-360-4000-0-markdown-True-176', '152930-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152937-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '153048-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '152611-StructuredElementChunker-1800-360-4000-0-markdown-True-34', '152557-StructuredElementChunker-1800-360-4000-0-markdown-True-46']",352.2969679979724,473.9259259986284,826.2228939966008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two_stage:bbq+float_m1,34,Mengapa dilakukan pemisahan data lembur di tingkat database dan apa fungsi dari tabel Overtime Entry yang baru?,"['153122-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-15']","['153122-StructuredElementChunker-1800-360-4000-0-markdown-True-19', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-21', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-22', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-20', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153122-StructuredElementChunker-1800-360-4000-0-markdown-True-11']",382.8986539992911,363.83487800412695,746.7335320034181,0,1,1,0.25,0.0,0.0,0.4,0.6,0.0,0.2222222222222222,0.6666666666666666,0.0,0.27727342735504823,0.4833529322272201,0.0,0.07222222222222223,0.3037918871252205,0.0,1.0,1.0,0.0,0.4,0.6,0.0,0.2222222222222222,0.6666666666666666,0.0,0.27727342735504823,0.4833529322272201,0.0,0.07222222222222223,0.3037918871252205,0.0,1.0,1.0
two_stage:bbq+float_m1,35,Apa latar belakang kebutuhan fitur kirim payslip via email dan rincian tahapan implementasi solusinya?,"['153113-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-13']","['153113-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-16', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-4', '153113-StructuredElementChunker-1800-360-4000-0-markdown-True-6']",436.47816100201453,365.84296399814775,802.3211250001623,1,1,1,1.0,0.0,1.0,0.6,0.6,0.125,0.375,0.75,1.0,0.639945385422766,0.7247967301388094,0.125,0.2833333333333333,0.530952380952381,1.0,1.0,1.0,1.0,0.6,0.6,0.125,0.375,0.75,1.0,0.639945385422766,0.7247967301388094,0.125,0.2833333333333333,0.530952380952381,1.0,1.0,1.0
two_stage:bbq+float_m1,36,Apa saja contoh pembayaran yang dikategorikan sebagai pembayaran off-cycle di sistem CATAPA?,"['153145-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-10']","['153145-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '152554-StructuredElementChunker-1800-360-4000-0-markdown-True-313', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '152963-StructuredElementChunker-1800-360-4000-0-markdown-True-21', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-16', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '153145-StructuredElementChunker-1800-360-4000-0-markdown-True-14']",486.2772220003535,334.79510899996967,821.0723310003232,1,1,1,1.0,0.0,1.0,0.4,0.3,0.2,0.4,0.6,1.0,0.5087403079104241,0.6108377030333358,0.2,0.3333333333333333,0.39999999999999997,1.0,1.0,1.0,1.0,0.4,0.3,0.2,0.4,0.6,1.0,0.5087403079104241,0.6108377030333358,0.2,0.3333333333333333,0.39999999999999997,1.0,1.0,1.0
two_stage:bbq+float_m1,37,"Jelaskan mekanisme peningkatan validasi dan pencatatan pada pembaruan massal (Massive Update) data Bank Account, termasuk penanganannya untuk karyawan yang sudah berhenti.","['152930-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152930-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152930-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '152938-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '152938-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152955-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152953-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152953-StructuredElementChunker-1800-360-4000-0-markdown-True-7']","['152930-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152930-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152930-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '152953-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152955-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152938-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '152881-StructuredElementChunker-1800-360-4000-0-markdown-True-23', '153003-StructuredElementChunker-1800-360-4000-0-markdown-True-2', '152931-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '152938-StructuredElementChunker-1800-360-4000-0-markdown-True-11']",687.8960680005548,344.81277700251667,1032.7088450030715,1,1,1,1.0,0.0,1.0,1.0,0.5,0.125,0.625,0.625,1.0,1.0,0.7457912185292983,0.125,0.625,0.625,1.0,1.0,1.0,1.0,1.0,0.5,0.125,0.625,0.625,1.0,1.0,0.7457912185292983,0.125,0.625,0.625,1.0,1.0,1.0
two_stage:bbq+float_m1,38,"Jelaskan mekanisme integrasi CATAPA dengan layanan pihak ketiga (BCA dan API BAPI) serta sistem otomatisasi internal, termasuk aturan otorisasi, sinkronisasi, dan validasi pinjaman.","['152860-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-24', '152910-StructuredElementChunker-1800-360-4000-0-markdown-True-9', '152910-StructuredElementChunker-1800-360-4000-0-markdown-True-25', '152913-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152913-StructuredElementChunker-1800-360-4000-0-markdown-True-8']","['152867-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-41', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '153112-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152557-StructuredElementChunker-1800-360-4000-0-markdown-True-178', '153112-StructuredElementChunker-1800-360-4000-0-markdown-True-30', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-40', '152613-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152908-StructuredElementChunker-1800-360-4000-0-markdown-True-13']",436.56940199798555,377.05654299861635,813.6259449966019,0,0,1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.07311683844390994,0.0,0.0,0.0125,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.07311683844390994,0.0,0.0,0.0125,0.0,0.0,1.0
two_stage:bbq+float_m1,39,"Bagaimana ketentuan teknis dan batasan sistem CATAPA dalam mengelola data master organisasi, keamanan akun administrator, serta prosedur unggah massal dokumen di repositori karyawan?","['152875-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152879-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152879-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '152876-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152844-StructuredElementChunker-1800-360-4000-0-markdown-True-17', '152956-StructuredElementChunker-1800-360-4000-0-markdown-True-64', '152956-StructuredElementChunker-1800-360-4000-0-markdown-True-71', '152956-StructuredElementChunker-1800-360-4000-0-markdown-True-119', '152956-StructuredElementChunker-1800-360-4000-0-markdown-True-72', '152956-StructuredElementChunker-1800-360-4000-0-markdown-True-74']","['152567-StructuredElementChunker-1800-360-4000-0-markdown-True-75', '153047-StructuredElementChunker-1800-360-4000-0-markdown-True-24', '152550-StructuredElementChunker-1800-360-4000-0-markdown-True-27', '153047-StructuredElementChunker-1800-360-4000-0-markdown-True-25', '153047-StructuredElementChunker-1800-360-4000-0-markdown-True-35', '152611-StructuredElementChunker-1800-360-4000-0-markdown-True-34', '153047-StructuredElementChunker-1800-360-4000-0-markdown-True-27', '153047-StructuredElementChunker-1800-360-4000-0-markdown-True-23', '153047-StructuredElementChunker-1800-360-4000-0-markdown-True-26', '152956-StructuredElementChunker-1800-360-4000-0-markdown-True-11']",449.68814399908297,408.88435599481454,858.5724999938975,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two_stage:bbq+float_m1,40,"Bagaimana konsep 'Employment Data as Source of Truth' (EDST) mengatasi inefisiensi pada sistem penggajian CATAPA sebelumnya, dan apa hasil survei terkait kesadaran penyewa (tenant) terhadap sinkronisasi data tersebut?","['152920-StructuredElementChunker-1800-360-4000-0-markdown-True-5', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-17', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-18', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-19', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-23']","['152920-StructuredElementChunker-1800-360-4000-0-markdown-True-78', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-77', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-79', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-73', '152566-StructuredElementChunker-1800-360-4000-0-markdown-True-85', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-65', '152566-StructuredElementChunker-1800-360-4000-0-markdown-True-89', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-38', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-71', '152920-StructuredElementChunker-1800-360-4000-0-markdown-True-62']",437.3088079992158,348.72068400727585,786.0294920064916,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two_stage:bbq+float_m1,41,Apa saja tiga komponen utama dalam desain sistem sonar smartphone dan bagaimana teknik 'windowing' serta 'pulse compression' membantu meningkatkan akurasi pembacaan?,"['152625-StructuredElementChunker-1800-360-4000-0-markdown-True-3', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-17', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-22', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-23']","['152625-StructuredElementChunker-1800-360-4000-0-markdown-True-4', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-59', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-56', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-3', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-23', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-25', '152625-StructuredElementChunker-1800-360-4000-0-markdown-True-27']",411.45861300174147,350.5848549939401,762.0434679956816,0,1,1,0.2,0.0,0.0,0.2,0.3,0.0,0.2,0.6,0.0,0.13120507751234178,0.3590095125790997,0.0,0.04,0.18166666666666667,0.0,1.0,1.0,0.0,0.2,0.3,0.0,0.2,0.6,0.0,0.13120507751234178,0.3590095125790997,0.0,0.04,0.18166666666666667,0.0,1.0,1.0
two_stage:bbq+float_m1,42,"Jelaskan arsitektur keamanan, prosedur sinkronisasi data, dan prasyarat platform yang diperlukan untuk mengoperasikan fitur 'Extension OAuth 2.0 Clients'.","['152860-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-32', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-33', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-35', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-43', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-43']","['153026-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '153026-StructuredElementChunker-1800-360-4000-0-markdown-True-7', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-17', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-49', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-2', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '153026-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152860-StructuredElementChunker-1800-360-4000-0-markdown-True-18']",421.8505489989184,384.0955320010835,805.9460810000019,0,1,1,0.2,0.0,0.0,0.2,0.1,0.0,0.16666666666666666,0.16666666666666666,0.0,0.13120507751234178,0.11706259313796354,0.0,0.03333333333333333,0.03333333333333333,0.0,1.0,1.0,0.0,0.2,0.1,0.0,0.16666666666666666,0.16666666666666666,0.0,0.13120507751234178,0.11706259313796354,0.0,0.03333333333333333,0.03333333333333333,0.0,1.0,1.0
two_stage:bbq+float_m1,43,"Apa langkah teknis yang harus dilakukan di sistem CATAPA jika pengiriman Bulk Multi Payroll ke BCA dinyatakan gagal, dan apa saja contoh kode error yang mungkin muncul?","['152639-StructuredElementChunker-1800-360-4000-0-markdown-True-24', '152613-StructuredElementChunker-1800-360-4000-0-markdown-True-101', '152613-StructuredElementChunker-1800-360-4000-0-markdown-True-102', '152639-StructuredElementChunker-1800-360-4000-0-markdown-True-26', '152639-StructuredElementChunker-1800-360-4000-0-markdown-True-28']","['152647-StructuredElementChunker-1800-360-4000-0-markdown-True-10', '152645-StructuredElementChunker-1800-360-4000-0-markdown-True-1', '153178-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152638-StructuredElementChunker-1800-360-4000-0-markdown-True-99', '152638-StructuredElementChunker-1800-360-4000-0-markdown-True-95', '152638-StructuredElementChunker-1800-360-4000-0-markdown-True-101', '152647-StructuredElementChunker-1800-360-4000-0-markdown-True-38', '152647-StructuredElementChunker-1800-360-4000-0-markdown-True-11', '152647-StructuredElementChunker-1800-360-4000-0-markdown-True-40', '152638-StructuredElementChunker-1800-360-4000-0-markdown-True-93']",613.9753819988982,321.33271300335764,935.3080950022559,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two_stage:bbq+float_m1,44,Mengapa metode PSO-BPNN dianggap lebih unggul daripada model log-distance tradisional dalam menentukan jarak pada sistem navigasi indoor?,"['152632-StructuredElementChunker-1800-360-4000-0-markdown-True-26', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-28', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-37', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-39', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-43', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-46']","['152632-StructuredElementChunker-1800-360-4000-0-markdown-True-40', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-39', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-44', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-29', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-6', '152623-StructuredElementChunker-1800-360-4000-0-markdown-True-8', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-28', '152632-StructuredElementChunker-1800-360-4000-0-markdown-True-43', '152623-StructuredElementChunker-1800-360-4000-0-markdown-True-4', '152624-StructuredElementChunker-1800-360-4000-0-markdown-True-53']",350.49794699807535,348.05794899875764,698.555895996833,0,1,1,0.5,0.0,0.0,0.2,0.3,0.0,0.16666666666666666,0.5,0.0,0.21398626473452756,0.38724877043467315,0.0,0.08333333333333333,0.19345238095238093,0.0,1.0,1.0,0.0,0.2,0.3,0.0,0.16666666666666666,0.5,0.0,0.21398626473452756,0.38724877043467315,0.0,0.08333333333333333,0.19345238095238093,0.0,1.0,1.0
two_stage:bbq+float_m1,45,Jelaskan empat kategori 'Proximity State' pada iBeacon berdasarkan jaraknya serta faktor apa saja yang mempengaruhi akurasi pengukurannya?,"['152630-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-38', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-39', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-40']","['152630-StructuredElementChunker-1800-360-4000-0-markdown-True-39', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-42', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-38', '152623-StructuredElementChunker-1800-360-4000-0-markdown-True-43', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-15', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-14', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-12', '152618-StructuredElementChunker-1800-360-4000-0-markdown-True-13', '152630-StructuredElementChunker-1800-360-4000-0-markdown-True-43', '152623-StructuredElementChunker-1800-360-4000-0-markdown-True-39']",405.66542799933814,329.35559199540876,735.0210199947469,1,1,1,1.0,0.0,1.0,0.6,0.4,0.2,0.6,0.8,1.0,0.639945385422766,0.7529987871806381,0.2,0.4533333333333333,0.5676190476190476,1.0,1.0,1.0,1.0,0.6,0.4,0.2,0.6,0.8,1.0,0.639945385422766,0.7529987871806381,0.2,0.4533333333333333,0.5676190476190476,1.0,1.0,1.0
